# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
637700 300.275 -83.3397 -20496.4 3359.17 55189.9 1.03366
637800 300.878 -41.089 -20525.2 3365.91 54976.6 1.03767
637900 298.6 81.2742 -20593.9 3340.43 54680.8 1.04329
638000 302.39 428.414 -20506.1 3382.83 54424.4 1.0482
638100 301.358 109.032 -20438.3 3371.29 54699.1 1.04294
638200 297.281 77.2944 -20468.3 3325.67 55108.4 1.03519
638300 299.939 -144.166 -20531.1 3355.42 55484.4 1.02817
638400 303.511 -309.47 -20513.5 3395.37 55554 1.02688
638500 300.621 140.89 -20578.2 3363.04 55243.5 1.03266
638600 299.12 -62.7481 -20611.3 3346.25 54976.2 1.03768
638700 303.672 269.271 -20535 3397.17 54772.2 1.04154
638800 303.341 348.248 -20567.3 3393.47 55048.4 1.03632
638900 297.977 -509.854 -20542.9 3333.46 55526 1.0274
639000 301.638 -298.888 -20526.1 3374.42 55310.5 1.03141
639100 297.367 399.66 -20631.8 3326.64 54884.6 1.03941
639200 299.036 91.074 -20593.2 3345.31 54966.8 1.03785
639300 301.363 -124.495 -20478.9 3371.34 55230.8 1.03289
639400 300.08 -179.834 -20424.8 3356.99 55296.6 1.03166
639500 300.2 243.286 -20491.6 3358.33 55104.3 1.03526
639600 295.638 85.2164 -20564.5 3307.3 55232.5 1.03286
639700 300.757 -20.8223 -20525.4 3364.56 55446 1.02888
639800 300.969 -40.3773 -20544.2 3366.93 55515.4 1.0276
639900 296.62 -149.147 -20599.5 3318.28 55430.2 1.02918
640000 300.748 335.022 -20550.6 3364.47 55228.4 1.03294
640100 301.3 -104.11 -20520.3 3370.64 55344.7 1.03077
640200 293.034 -218.309 -20540.8 3278.17 55442.5 1.02895
640300 300.103 95.7172 -20506.4 3357.25 55227.1 1.03297
640400 299.169 312.585 -20462.9 3346.8 55242.3 1.03268
640500 301.998 -133.23 -20426.8 3378.45 55597.5 1.02608
640600 301.119 -207.617 -20428 3368.61 55900.9 1.02051
640700 297.55 -340.388 -20455.7 3328.69 55932.6 1.01994
640800 303.202 462.761 -20570.8 3391.92 55505.3 1.02779
640900 296.605 -107.11 -20564.1 3318.11 55408.2 1.02958
641000 299.472 20.9803 -20511.5 3350.18 55225.1 1.033
641100 300.56 191.194 -20510.8 3362.36 55102 1.03531
641200 297.368 76.5655 -20565.6 3326.65 55138.4 1.03462
641300 298.899 -121.687 -20505 3343.77 55290.1 1.03179
641400 301.723 -228.914 -20491.6 3375.37 55375.8 1.03019
641500 295.633 -209.391 -20540.8 3307.24 55100 1.03535
641600 298.152 479.689 -20574.7 3335.42 54533.3 1.04611
641700 300.675 309.552 -20550.4 3363.65 54589.7 1.04503
641800 297.752 -269.221 -20504.7 3330.95 55090.8 1.03552
641900 302.249 15.7314 -20437.1 3381.25 55402.2 1.0297
642000 297.634 -643.773 -20465 3329.62 55397.6 1.02979
642100 297.914 139.102 -20576 3332.76 54834.6 1.04036
642200 298.219 185.422 -20605.7 3336.17 54624.4 1.04436
642300 299.262 21.2451 -20531 3347.84 54782.3 1.04135
642400 301.443 -122.341 -20462.4 3372.24 54968.9 1.03782
